id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross
52,2013-04-19,Filly Brown,1250000,2850357,2940411,2013,1690411,135.23288,90054
4,1990-08-03,Metropolitan,430000,2938000,2938000,1990,2508000,583.2558139534884,0
52,2014-03-21,Blood Ties,26000000,42472,2923959,2014,-23076041,-88.75400384615385,2881487
16,1997-01-31,Waiting for Guffman,4000000,2922988,2922988,1997,-1077012,-26.925300000000004,0
61,2003-03-28,Raising Victor Vargas,800000,2073984,2900578,2003,2100578,262.57225,826594
17,1999-12-08,Cradle Will Rock,32000000,2899970,2899970,1999,-29100030,-90.93759375,0
4,2006-03-17,Find Me Guilty,13000000,1173673,2898225,2006,-10101775,-77.70596153846154,1724552
44,1999-10-01,"Happy, Texas",1700000,2039192,2891228,1999,1191228,70.07223529411765,852036
47,1997-08-01,In the Company of Men,25000,2883661,2883661,1997,2858661,11434.644,0
19,2007-04-27,Jindabyne,10800000,399879,2862544,2007,-7937456,-73.49496296296296,2462665
66,2013-04-19,Home Run,1200000,2859955,2859955,2013,1659955,138.32958333333335,0
5,1995-12-14,Othello,11000000,2844379,2844379,1995,-8155621,-74.14200909090908,0
83,1999-04-23,eXistenZ,20700000,2840417,2840417,1999,-17859583,-86.27817874396135,0
59,2009-07-29,Adam,3200000,2283291,2834485,2009,-365515,-11.42234375,551194
67,1992-10-23,Reservoir Dogs,1200000,2832029,2832029,1992,1632029,136.00241666666665,0
50,2011-05-13,Everything Must Go,5000000,2712131,2821010,2011,-2178990,-43.5798,108879
74,2005-12-21,The White Countess,16000000,1669971,2814566,2005,-13185434,-82.4089625,1144595
10,2006-08-02,Quinceanera,400000,1692693,2797199,2006,2397199,599.29975,1104506
6,1995-05-12,The Perez Family,11000000,2794056,2794056,1995,-8205944,-74.5994909090909,0
17,1999-09-10,Love Stinks,4000000,2793776,2793776,1999,-1206224,-30.1556,0
23,2015-09-18,Captive,2000000,2583301,2791973,2015,791973,39.59865,208672
25,2011-09-16,Restless,8000000,163753,2772511,2011,-5227489,-65.3436125,2608758
86,2017-07-07,A Ghost Story,100000,1594798,2769782,2017,2669782,2669.782,1174984
82,1985-01-18,Blood Simple,1500000,1690913,2730877,1985,1230877,82.05846666666666,1039964
30,2012-10-05,Wuthering Heights,8000000,100915,2721534,2012,-5278466,-65.980825,2620619
60,2010-02-03,Ajami,1000000,621859,2721096,2010,1721096,172.1096,2099237
10,2007-12-14,Goodbye Bafana,30000000,0,2717302,2007,-27282698,-90.94232666666666,2717302
96,2009-06-26,ChÃ©ri,23000000,2715657,2715657,2009,-20284343,-88.19279565217391,0
94,1991-01-01,Straight out of Brooklyn,450000,2712293,2712293,1991,2262293,502.73177777777784,0
40,2002-10-18,Auto Focus,7000000,2062066,2703821,2002,-4296179,-61.373985714285716,641755
9,2009-10-09,Bronson,230000,104979,2703762,2009,2473762,1075.548695652174,2598783
5,2004-04-30,Bobby Jones: Stroke of Genius,17000000,2694071,2694071,2004,-14305929,-84.15252352941177,0
52,2001-12-07,No Man's Land,1000000,1067481,2684207,2001,1684207,168.4207,1616726
38,2008-05-02,Redbelt,7000000,2344847,2667084,2008,-4332916,-61.8988,322237
26,2014-06-13,The Signal,4000000,600896,2665322,2014,-1334678,-33.36695,2064426
42,2000-03-10,God's Army,300000,2637726,2652515,2000,2352515,784.1716666666666,14789
59,1999-01-15,Mississippi Mermaid,1600000,27795,2627795,1999,1027795,64.2371875,2600000
19,1968-01-01,Shalako,1455000,2620000,2620000,1968,1165000,80.06872852233677,0
6,2006-10-13,Infamous,13000000,1151330,2613717,2006,-10386283,-79.89448461538461,1462387
15,2016-09-30,American Honey,3500000,663247,2611750,2016,-888250,-25.378571428571426,1948503
55,1999-06-04,Limbo,8300000,2160710,2598224,1999,-5701776,-68.69609638554218,437514
54,2010-10-15,N-Secure,1600000,2595644,2595644,2010,995644,62.22775,0
78,2013-02-01,The Gatekeepers,1500000,2408553,2592308,2013,1092308,72.82053333333334,183755
6,2006-08-18,Trust the Man,9000000,1530535,2548378,2006,-6451622,-71.68468888888889,1017843
75,1998-03-06,Love and Death on Long Island,4030000,2542264,2542264,1998,-1487736,-36.91652605459057,0
78,2011-09-09,Bucky Larson: Born to Be a Star,10000000,2529395,2529395,2011,-7470605,-74.70605,0
44,1996-09-20,When The Cat's Away,300000,1652472,2525984,1996,2225984,741.9946666666666,873512
68,2001-11-16,Novocaine,6000000,2025238,2522928,2001,-3477072,-57.9512,497690
68,2000-07-07,But I'm a Cheerleader,1200000,2205627,2509344,2000,1309344,109.11200000000001,303717
82,2017-11-03,LBJ,20000000,2468683,2507181,2017,-17492819,-87.464095,38498
43,2013-10-04,Grace Unplugged,1700000,2507159,2507159,2013,807159,47.47994117647059,0
53,1953-01-21,Niagara,1250000,2500000,2500000,1953,1250000,100.0,0
38,1934-02-22,It Happened One Night,325000,2500000,2500000,1934,2175000,669.2307692307693,0
49,2010-04-09,After.Life,4500000,108596,2481925,2010,-2018075,-44.84611111111111,2373329
75,1995-06-16,The Incredibly True Adventure of Two Girls in Love,250000,2210408,2477155,1995,2227155,890.8620000000001,266747
15,2008-06-06,And When Did You Last See Your Father?,8000000,1071240,2476491,2008,-5523509,-69.0438625,1405251
21,1995-03-31,Jefferson in Paris,14000000,2461628,2461628,1995,-11538372,-82.41694285714286,0
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,2018,-5544973,-69.3121625,1291971
79,2010-11-05,Four Lions,3750000,310007,2436111,2010,-1313889,-35.037040000000005,2126104
18,2011-02-25,The Grace Card,200000,2430735,2430735,2011,2230735,1115.3675,0
25,2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,2018,420962,21.0481,34708
16,2008-10-17,What Just Happened,27000000,1090947,2412123,2008,-24587877,-91.0662111111111,1321176
42,2011-08-19,Nannerl la soeur de Mozart,4500000,707885,2404639,2011,-2095361,-46.56357777777777,1696754
48,2006-09-22,Renaissance,18000000,70644,2401413,2006,-15598587,-86.65881666666667,2330769
79,1998-06-26,Buffalo '66,1500000,2380606,2380606,1998,880606,58.70706666666666,0
79,2000-10-06,Bamboozled,10000000,2185266,2373937,2000,-7626063,-76.26062999999999,188671
53,2015-10-23,Jem and the Holograms,5000000,2184640,2368937,2015,-2631063,-52.62126000000001,184297
15,2016-02-05,Misconduct,11000000,0,2352511,2016,-8647489,-78.61353636363636,2352511
48,2008-01-18,Teeth,2000000,347578,2350641,2008,350641,17.532049999999998,2003063
35,2015-07-21,American Heist,10000000,0,2341218,2015,-7658782,-76.58782,2341218
17,2001-03-16,Gabriela,50000,2335352,2335352,2001,2285352,4570.704,0
24,2002-02-15,Last Orders,12000000,2326407,2326407,2002,-9673593,-80.613275,0
46,1998-04-24,Two Girls and a Guy,1000000,2057193,2315026,1998,1315026,131.5026,257833
6,1986-08-29,Shanghai Surprise,17000000,2315000,2315000,1986,-14685000,-86.38235294117646,0
26,2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,2017,303792,15.1896,0
99,1998-06-19,Hav Plenty,650000,2301777,2301777,1998,1651777,254.11953846153844,0
80,1984-03-02,Repo Man,1500000,2300000,2300000,1984,800000,53.333333333333336,0
93,2000-10-20,The Yards,20000000,882710,2282710,2000,-17717290,-88.58645,1400000
18,2006-11-10,FUR: An Imaginary Portrait of Diane Arbus,16800000,223202,2281089,2006,-14518911,-86.42208928571429,2057887
3,1933-03-09,42nd Street,439000,1438000,2281000,1933,1842000,419.5899772209567,843000
35,2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,2015,279959,13.997950000000001,802957
10,1991-01-01,Showdown in Little Tokyo,8000000,2275557,2275557,1991,-5724443,-71.5555375,0
32,2010-12-17,Casino Jack,12500000,2039869,2272186,2010,-10227814,-81.822512,232317
11,1998-09-25,Clay Pigeons,8000000,1793359,2256606,1998,-5743394,-71.79242500000001,463247
27,2003-04-04,DysFunkTional Family,3000000,2255000,2255000,2003,-745000,-24.833333333333332,0
85,2015-11-13,My All-American,20000000,2246000,2246000,2015,-17754000,-88.77000000000001,0
54,2005-04-15,It's All Gone Pete Tong,2000000,120620,2226603,2005,226603,11.33015,2105983
48,1997-02-28,Smilla's Sense of Snow,35000000,2221994,2221994,1997,-32778006,-93.65144571428571,0
7,1970-01-01,The Molly Maguires,11000000,2200000,2200000,1970,-8800000,-80.0,0
68,2009-06-19,DÃ¸d snÃ¸,800000,46742,2194020,2009,1394020,174.2525,2147278
99,2012-01-20,Coriolanus,10000000,749641,2179623,2012,-7820377,-78.20376999999999,1429982
39,2007-09-07,In the Shadow of the Moon,2000000,1134358,2175587,2007,175587,8.779349999999999,1041229
39,1999-08-27,A Dog of Flanders,7000000,2165637,2165637,1999,-4834363,-69.06232857142857,0
25,1997-01-31,Shadow Conspiracy,45000000,2154540,2154540,1997,-42845460,-95.21213333333334,0
76,2011-09-09,Grave Encounters,2000000,0,2151887,2011,151887,7.5943499999999995,2151887
69,2013-01-08,Now is Good,500000,0,2141436,2013,1641436,328.2872,2141436
96,1983-02-04,Videodrome,5952000,2120439,2120439,1983,-3831561,-64.37434475806452,0
53,2011-12-13,George Balanchine\'s The Nutcracker,19000000,2119994,2119994,2011,-16880006,-88.84213684210526,0
52,1993-11-24,The Nutcracker,19000000,2119994,2119994,1993,-16880006,-88.84213684210526,0
8,1981-01-01,Roar,17000000,2110050,2110050,1981,-14889950,-87.58794117647058,0
12,1995-10-20,Mallrats,6100000,2108367,2108367,1995,-3991633,-65.43660655737705,0
100,1996-04-05,Faithful,13000000,2104439,2104439,1996,-10895561,-83.81200769230769,0
26,1981-11-13,The Pursuit of D.B. Cooper,12000000,2104164,2104164,1981,-9895836,-82.4653,0
48,2011-07-22,Another Earth,175000,1321194,2102779,2011,1927779,1101.588,781585
37,2014-04-25,Locke,2000000,1370646,2088390,2014,88390,4.4195,717744
81,2016-10-21,Iâm Not Ashamed,1500000,2082980,2082980,2016,582980,38.86533333333333,0
55,1998-01-30,Zero Effect,5000000,2080693,2080693,1998,-2919307,-58.38614,0
28,2006-06-28,Strangers with Candy,2000000,2072645,2077844,2006,77844,3.8922,5199
54,2002-07-19,Ayurveda: Art of Being,300000,16892,2066892,2002,1766892,588.9639999999999,2050000
27,1999-03-19,Ravenous,12000000,2062406,2062406,1999,-9937594,-82.81328333333333,0
64,2015-08-18,Z Storm,7000000,0,2053330,2015,-4946670,-70.66671428571428,2053330
37,1999-10-22,Beyond the Mat,500000,2047570,2047570,1999,1547570,309.51399999999995,0
58,2008-10-24,Roadside Romeo,2000000,55202,2046090,2008,46090,2.3045,1990888
74,1993-02-26,El Mariachi,7000,2040920,2041928,1993,2034928,29070.4,1008
100,2005-10-21,The Work and the Glory: American Zion,6500000,2025032,2025032,2005,-4474968,-68.84566153846153,0
29,1992-03-01,Night on Earth,2000000,2015000,2022893,1992,22893,1.14465,7893
47,2000-09-29,The Broken Hearts Club: A Romantic Comedy,1000000,1744858,2022442,2000,1022442,102.2442,277584
67,2007-08-03,"Gandhi, My Father",5000000,240425,2015004,2007,-2984996,-59.69991999999999,1774579
59,2010-02-05,San suk si gin,15000000,0,2013340,2010,-12986660,-86.57773333333333,2013340
27,2003-10-03,Sur Le Seuil,2500000,2013052,2013052,2003,-486948,-19.47792,0
60,2015-04-07,Lost River,2000000,45431,2009644,2015,9644,0.48219999999999996,1964213
30,1993-01-29,Nemesis,2000000,2001124,2001124,1993,1124,0.0562,0
4,2016-08-26,Greater,9000000,2000093,2000093,2016,-6999907,-77.77674444444445,0
44,1944-08-01,Wilson,5200000,2000000,2000000,1944,-3200000,-61.53846153846154,0
69,1956-12-23,The Wrong Man,1200000,2000000,2000000,1956,800000,66.66666666666666,0
49,1986-10-03,Playing for Keeps,35000000,2000000,2000000,1986,-33000000,-94.28571428571428,0
8,1991-01-01,Return to the Blue Lagoon,11000000,2000000,2000000,1991,-9000000,-81.81818181818183,0
19,1933-02-09,She Done Him Wrong,200000,2000000,2000000,1933,1800000,900.0,0
86,1980-06-20,Can't Stop the Music,20000000,2000000,2000000,1980,-18000000,-90.0,0
20,2011-06-17,The Art of Getting By,4000000,1430241,1989035,2011,-2010965,-50.274125000000005,558794
31,2006-10-04,Shortbus,2000000,1985292,1985292,2006,-14708,-0.7354,0
22,2011-09-23,Red State,4000000,1065429,1983596,2011,-2016404,-50.4101,918167
40,2004-01-30,Osama,500000,1127331,1971479,2004,1471479,294.2958,844148
38,1999-11-12,Felicia's Journey,15000000,824295,1970268,1999,-13029732,-86.86488,1145973
83,2013-10-11,All the Boys Love Mandy Lane,750000,0,1960521,2013,1210521,161.4028,1960521
33,1999-10-22,Crazy in Alabama,15000000,1954202,1954202,1999,-13045798,-86.97198666666667,0
92,2000-08-11,Cecil B. Demented,10000000,1276984,1953882,2000,-8046118,-80.46118,676898
34,1986-01-17,The Clan of the Cave Bear,15000000,1953732,1953732,1986,-13046268,-86.97511999999999,0
50,2015-12-31,San cheng ji,12000000,0,1950194,2015,-10049806,-83.74838333333334,1950194
23,2014-10-03,La chambre bleue,1400000,260441,1945420,2014,545420,38.95857142857143,1684979
45,2013-11-15,The Christmas Candle,7000000,1632000,1933829,2013,-5066171,-72.37387142857142,301829
21,2005-09-16,Thumbsucker,4000000,1328679,1919197,2005,-2080803,-52.020075,590518
24,2010-06-25,Les herbes folles,14000000,403952,1903952,2010,-12096048,-86.40034285714286,1500000
41,2011-10-21,The Mighty Macs,7000000,1891936,1891936,2011,-5108064,-72.97234285714286,0
28,2014-09-19,Tusk,3000000,1821983,1887554,2014,-1112446,-37.08153333333333,65571
84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,-8115749,-81.15749,124999
40,2011-04-08,Meek's Cutoff,2000000,977772,1869928,2011,-130072,-6.5036,892156
52,2014-04-02,Dom Hemingway,7000000,523511,1857458,2014,-5142542,-73.46488571428571,1333947
48,2006-06-28,Who Killed the Electric Car?,1000000,1678874,1849392,2006,849392,84.9392,170518
82,2013-12-31,Zulu,16000000,0,1844228,2013,-14155772,-88.47357500000001,1844228
89,2002-05-17,The Believer,1500000,406035,1840248,2002,340248,22.6832,1434213
51,2011-12-31,Tu Xia Chuan Qi,12000000,0,1828400,2011,-10171600,-84.76333333333334,1828400
48,2002-09-20,Eye See You,55000000,79161,1807990,2002,-53192010,-96.71274545454546,1728829
72,2004-08-06,Code 46,7500000,197148,1788324,2004,-5711676,-76.15568,1591176
40,1999-11-24,Tumbleweeds,312000,1350248,1788168,1999,1476168,473.1307692307692,437920
28,2002-06-14,The Dangerous Lives of Altar Boys,12000000,1779284,1779284,2002,-10220716,-85.17263333333334,0
30,2005-07-08,Murderball,350000,1531154,1772979,2005,1422979,406.5654285714285,241825
1,2009-11-13,The Messenger,6500000,1109660,1744952,2009,-4755048,-73.1545846153846,635292
43,2006-04-07,Simon,1300000,4055,1738663,2006,438663,33.743307692307695,1734608
51,2015-10-02,Freeheld,7000000,546201,1732228,2015,-5267772,-75.25388571428572,1186027
12,1988-04-22,Lady in White,4700000,1705139,1705139,1988,-2994861,-63.72044680851063,0
11,2015-05-29,Survivor,20000000,0,1703281,2015,-18296719,-91.483595,1703281
65,2005-06-10,The Bridge of San Luis Rey,24000000,49981,1696765,2005,-22303235,-92.93014583333333,1646784
45,2005-08-05,Saint Ralph,5200000,795126,1695126,2005,-3504874,-67.40142307692307,900000
86,2002-11-15,Ararat,15500000,1693000,1693000,2002,-13807000,-89.07741935483871,0
28,2000-06-16,Jesus' Son,2500000,1282084,1687548,2000,-812452,-32.49808,405464
73,1997-08-15,Steel,16000000,1686429,1686429,1997,-14313571,-89.45981875,0
76,2014-10-01,"Men, Women and Children",16000000,705908,1685403,2014,-14314597,-89.46623124999999,979495
83,2012-12-07,Deadfall,6000000,66351,1673635,2012,-4326365,-72.10608333333333,1607284
40,2016-11-11,USS Indianapolis: Men of Courage,40000000,0,1663785,2016,-38336215,-95.8405375,1663785
46,1985-11-06,Subway,2000000,390659,1663296,1985,-336704,-16.8352,1272637
44,2007-02-02,Factory Girl,7000000,1661464,1661464,2007,-5338536,-76.2648,0
33,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",2000000,1660865,1660865,2003,-339135,-16.95675,0
35,2017-02-03,The Comedian,15000000,1658706,1658706,2017,-13341294,-88.94196,0
33,1998-10-09,Festen,1300000,1647780,1647780,1998,347780,26.752307692307692,0
88,2003-08-22,Marci X,20000000,1646664,1646664,2003,-18353336,-91.76668,0
36,2010-10-08,It's a Wonderful Afterlife,10000000,0,1642939,2010,-8357061,-83.57061,1642939
85,2003-02-28,Spider,10000000,1641788,1641788,2003,-8358212,-83.58212,0
86,2000-02-04,Gun Shy,10000000,1638202,1638202,2000,-8361798,-83.61798,0
16,2009-07-31,Flammen og Citronen,9000000,148089,1635241,2009,-7364759,-81.83065555555555,1487152
44,1999-01-22,Bacheha-Ye aseman,180000,933933,1628579,1999,1448579,804.7661111111111,694646
21,1964-08-11,A Hard Day's Night,560000,1537860,1626784,1964,1066784,190.49714285714285,88924
91,2001-08-10,Session 9,1500000,378176,1619602,2001,119602,7.973466666666666,1241426
47,2010-10-15,Carlos,18000000,145526,1619153,2010,-16380847,-91.00470555555556,1473627
100,2013-10-04,Parkland,10000000,641439,1616353,2013,-8383647,-83.83646999999999,974914
70,1975-09-26,The Rocky Horror Picture Show,1200000,1414845,1615976,1975,415976,34.66466666666667,201131
50,1996-07-17,Walking and Talking,1000000,1287480,1615787,1996,615787,61.5787,328307
33,1997-12-31,Oscar and Lucinda,12500000,1612957,1612957,1997,-10887043,-87.096344,0
30,2004-02-20,The Blue Butterfly,10400000,1610194,1610194,2004,-8789806,-84.51736538461539,0
97,2010-08-06,The Disappearance of Alice Creed,1500000,166980,1605139,2010,105139,7.009266666666666,1438159
11,2002-04-26,Dogtown and Z-Boys,400000,1293295,1600566,2002,1200566,300.1415,307271
52,2010-02-10,Triangle,12000000,0,1594955,2010,-10405045,-86.70870833333333,1594955
49,2008-08-01,Midnight Meat Train,15000000,73548,1590246,2008,-13409754,-89.39836,1516698
22,2017-04-14,Queen of the Desert,36000000,0,1578543,2017,-34421457,-95.61515833333334,1578543
43,2011-09-23,Weekend,190000,484592,1577585,2011,1387585,730.3078947368422,1092993
87,2002-12-27,Nicholas Nickleby,10000000,1562800,1562800,2002,-8437200,-84.372,0
29,2009-10-27,Stan Helsing: A Parody,14000000,0,1553556,2009,-12446444,-88.90317142857143,1553556
83,2005-09-16,Chocolate: Deep Dark Secrets,1000000,49000,1549000,2005,549000,54.900000000000006,1500000
65,2015-12-31,Geroy,7000000,0,1545121,2015,-5454879,-77.92684285714286,1545121
17,2003-12-12,The Statement,27000000,765637,1545064,2003,-25454936,-94.27754074074073,779427
84,2013-04-19,The Lords of Salem,1500000,1165881,1541131,2013,41131,2.7420666666666667,375250
30,2007-12-21,Blonde Ambition,10000000,6422,1537479,2007,-8462521,-84.62521,1531057
56,1992-04-24,A Midnight Clear,5000000,1526697,1526697,1992,-3473303,-69.46606,0
20,2019-01-22,Renegades,77500000,0,1521672,2019,-75978328,-98.03655225806452,1521672
40,2007-09-28,Trade,12000000,214202,1513388,2007,-10486612,-87.38843333333334,1299186
84,2008-12-31,The Cottage,5000000,0,1504960,2008,-3495040,-69.90079999999999,1504960
55,2002-10-25,Time Changer,825000,1500711,1500711,2002,675711,81.90436363636364,0
38,1986-04-23,Salvador,4500000,1500000,1500000,1986,-3000000,-66.66666666666666,0
50,1980-01-01,Lion of the Desert,35000000,1500000,1500000,1980,-33500000,-95.71428571428572,0
51,2003-09-19,Bubba Ho-Tep,1000000,1239183,1492895,2003,492895,49.289500000000004,253712
56,2017-08-18,Patti Cake$,1000000,800148,1471090,2017,471090,47.109,670942
77,2010-09-24,Enter the Void,16000000,337997,1467278,2010,-14532722,-90.82951249999999,1129281
7,2003-07-11,Northfork,1900000,1420578,1445140,2003,-454860,-23.94,24562
97,1986-09-26,Down by Law,1100000,1436000,1436000,1986,336000,30.545454545454547,0
36,2007-07-27,No End In Sight,2000000,1433319,1433319,2007,-566681,-28.334049999999998,0
46,2009-09-25,I Hope They Serve Beer in Hell,7000000,1429299,1429453,2009,-5570547,-79.57924285714286,154
71,2018-09-14,Mandy,6000000,1214525,1427656,2018,-4572344,-76.20573333333334,213131
