title,title_clean,studio,year,genres,domestic_gross,foreign_gross,total_gross,averagerating,numvotes,release_month,worldwide_gross,main_genre
It,it,WB (NL),2017,horror,327500000,372900000.0,700400000.0,7.4,359123,9.0,697457969.0,horror
It,it,WB (NL),2017,thriller,327500000,372900000.0,700400000.0,7.4,359123,9.0,697457969.0,horror
Justice League,justice league,WB,2017,action,229000000,428900000.0,657900000.0,6.5,329135,11.0,655945209.0,action
Justice League,justice league,WB,2017,adventure,229000000,428900000.0,657900000.0,6.5,329135,11.0,655945209.0,action
Justice League,justice league,WB,2017,fantasy,229000000,428900000.0,657900000.0,6.5,329135,11.0,655945209.0,action
Transformers: The Last Knight,transformers: the last knight,Par.,2017,action,130199999,475300000.0,605499999.0,5.2,119007,6.0,602893340.0,action
Transformers: The Last Knight,transformers: the last knight,Par.,2017,adventure,130199999,475300000.0,605499999.0,5.2,119007,6.0,602893340.0,action
Transformers: The Last Knight,transformers: the last knight,Par.,2017,sci-fi,130199999,475300000.0,605499999.0,5.2,119007,6.0,602893340.0,action
Kong: Skull Island,kong: skull island,WB,2017,action,168100000,398600000.0,566700000.0,6.6,237720,3.0,561072059.0,action
Kong: Skull Island,kong: skull island,WB,2017,adventure,168100000,398600000.0,566700000.0,6.6,237720,3.0,561072059.0,action
Kong: Skull Island,kong: skull island,WB,2017,fantasy,168100000,398600000.0,566700000.0,6.6,237720,3.0,561072059.0,action
The Boss Baby,the boss baby,Fox,2017,adventure,175000000,353000000.0,528000000.0,6.3,93730,3.0,510878762.0,adventure
The Boss Baby,the boss baby,Fox,2017,animation,175000000,353000000.0,528000000.0,6.3,93730,3.0,510878762.0,adventure
The Boss Baby,the boss baby,Fox,2017,comedy,175000000,353000000.0,528000000.0,6.3,93730,3.0,510878762.0,adventure
Dunkirk,dunkirk,WB,2017,action,188000000,337200000.0,525200000.0,7.9,466580,7.0,499837368.0,action
Dunkirk,dunkirk,WB,2017,drama,188000000,337200000.0,525200000.0,7.9,466580,7.0,499837368.0,action
Dunkirk,dunkirk,WB,2017,history,188000000,337200000.0,525200000.0,7.9,466580,7.0,499837368.0,action
War for the Planet of the Apes,war for the planet of the apes,Fox,2017,action,146900000,343800000.0,490700000.0,7.5,201943,7.0,489592267.0,action
War for the Planet of the Apes,war for the planet of the apes,Fox,2017,adventure,146900000,343800000.0,490700000.0,7.5,201943,7.0,489592267.0,action
War for the Planet of the Apes,war for the planet of the apes,Fox,2017,drama,146900000,343800000.0,490700000.0,7.5,201943,7.0,489592267.0,action
The Greatest Showman,the greatest showman,Fox,2017,biography,174300000,260700000.0,435000000.0,7.6,199663,12.0,386665550.0,biography
The Greatest Showman,the greatest showman,Fox,2017,drama,174300000,260700000.0,435000000.0,7.6,199663,12.0,386665550.0,biography
The Greatest Showman,the greatest showman,Fox,2017,musical,174300000,260700000.0,435000000.0,7.6,199663,12.0,386665550.0,biography
Kingsman: The Golden Circle,kingsman: the golden circle,Fox,2017,action,100200000,310700000.0,410900000.0,6.8,230797,9.0,408803696.0,action
Kingsman: The Golden Circle,kingsman: the golden circle,Fox,2017,adventure,100200000,310700000.0,410900000.0,6.8,230797,9.0,408803696.0,action
Kingsman: The Golden Circle,kingsman: the golden circle,Fox,2017,comedy,100200000,310700000.0,410900000.0,6.8,230797,9.0,408803696.0,action
Cars 3,cars 3,BV,2017,adventure,152900000,231000000.0,383900000.0,6.8,59408,6.0,383541369.0,adventure
Cars 3,cars 3,BV,2017,animation,152900000,231000000.0,383900000.0,6.8,59408,6.0,383541369.0,adventure
Cars 3,cars 3,BV,2017,comedy,152900000,231000000.0,383900000.0,6.8,59408,6.0,383541369.0,adventure
Fifty Shades Darker,fifty shades darker,Uni.,2017,drama,114600000,267000000.0,381600000.0,4.6,81706,2.0,381398492.0,drama
Fifty Shades Darker,fifty shades darker,Uni.,2017,romance,114600000,267000000.0,381600000.0,4.6,81706,2.0,381398492.0,drama
Your Name.,your name.,FUN,2017,animation,5000000,353000000.0,358000000.0,8.4,134084,,,
Your Name.,your name.,FUN,2017,drama,5000000,353000000.0,358000000.0,8.4,134084,,,
Your Name.,your name.,FUN,2017,fantasy,5000000,353000000.0,358000000.0,8.4,134084,,,
The Great Wall,the great wall,Uni.,2017,action,45500000,289400000.0,334900000.0,6.0,111602,,,
The Great Wall,the great wall,Uni.,2017,adventure,45500000,289400000.0,334900000.0,6.0,111602,,,
The Great Wall,the great wall,Uni.,2017,fantasy,45500000,289400000.0,334900000.0,6.0,111602,,,
Resident Evil: The Final Chapter,resident evil: the final chapter,SGem,2017,action,26800000,285400000.0,312200000.0,5.6,74979,,,
Resident Evil: The Final Chapter,resident evil: the final chapter,SGem,2017,horror,26800000,285400000.0,312200000.0,5.6,74979,,,
Resident Evil: The Final Chapter,resident evil: the final chapter,SGem,2017,sci-fi,26800000,285400000.0,312200000.0,5.6,74979,,,
The LEGO Batman Movie,the lego batman movie,WB,2017,action,175800000,136200000.0,312000000.0,7.3,116433,2.0,310660018.0,action
The LEGO Batman Movie,the lego batman movie,WB,2017,animation,175800000,136200000.0,312000000.0,7.3,116433,2.0,310660018.0,action
The LEGO Batman Movie,the lego batman movie,WB,2017,comedy,175800000,136200000.0,312000000.0,7.3,116433,2.0,310660018.0,action
Annabelle: Creation,annabelle: creation,WB (NL),2017,horror,102100000,204400000.0,306500000.0,6.5,90402,8.0,305384865.0,horror
Annabelle: Creation,annabelle: creation,WB (NL),2017,mystery,102100000,204400000.0,306500000.0,6.5,90402,8.0,305384865.0,horror
Annabelle: Creation,annabelle: creation,WB (NL),2017,thriller,102100000,204400000.0,306500000.0,6.5,90402,8.0,305384865.0,horror
Wonder,wonder,LGF,2017,drama,132400000,173500000.0,305900000.0,8.0,111632,11.0,304604712.0,drama
Wonder,wonder,LGF,2017,family,132400000,173500000.0,305900000.0,8.0,111632,11.0,304604712.0,drama
Ferdinand,ferdinand,Fox,2017,adventure,84400000,211700000.0,296100000.0,6.7,40229,12.0,289847930.0,adventure
Ferdinand,ferdinand,Fox,2017,animation,84400000,211700000.0,296100000.0,6.7,40229,12.0,289847930.0,adventure
Ferdinand,ferdinand,Fox,2017,comedy,84400000,211700000.0,296100000.0,6.7,40229,12.0,289847930.0,adventure
Split,split,Uni.,2017,comedy,138300000,140200000.0,278500000.0,2.9,557,,,
Split,split,Uni.,2017,romance,138300000,140200000.0,278500000.0,2.9,557,,,
Split,split,Uni.,2017,sport,138300000,140200000.0,278500000.0,2.9,557,,,
Blade Runner 2049,blade runner 2049,WB,2017,drama,92100000,167200000.0,259300000.0,8.0,376241,10.0,259357408.0,drama
Blade Runner 2049,blade runner 2049,WB,2017,mystery,92100000,167200000.0,259300000.0,8.0,376241,10.0,259357408.0,drama
Blade Runner 2049,blade runner 2049,WB,2017,sci-fi,92100000,167200000.0,259300000.0,8.0,376241,10.0,259357408.0,drama
Get Out,get out,Uni.,2017,horror,176000000,79400000.0,255400000.0,7.7,400474,2.0,255367951.0,horror
Get Out,get out,Uni.,2017,mystery,176000000,79400000.0,255400000.0,7.7,400474,2.0,255367951.0,horror
Get Out,get out,Uni.,2017,thriller,176000000,79400000.0,255400000.0,7.7,400474,2.0,255367951.0,horror
Kung Fu Yoga,kung fu yoga,WGUSA,2017,action,363000,253800000.0,254163000.0,5.2,7549,,,
Kung Fu Yoga,kung fu yoga,WGUSA,2017,adventure,363000,253800000.0,254163000.0,5.2,7549,,,
Kung Fu Yoga,kung fu yoga,WGUSA,2017,comedy,363000,253800000.0,254163000.0,5.2,7549,,,
Baahubali 2: The Conclusion,baahubali 2: the conclusion,GrtIndia,2017,action,20200000,234000000.0,254200000.0,8.3,65656,4.0,263502914.0,action
Baahubali 2: The Conclusion,baahubali 2: the conclusion,GrtIndia,2017,drama,20200000,234000000.0,254200000.0,8.3,65656,4.0,263502914.0,action
Journey to the West: The Demons Strike Back,journey to the west: the demons strike back,Sony,2017,adventure,880000,245700000.0,246580000.0,5.4,2340,,,
Journey to the West: The Demons Strike Back,journey to the west: the demons strike back,Sony,2017,comedy,880000,245700000.0,246580000.0,5.4,2340,,,
Journey to the West: The Demons Strike Back,journey to the west: the demons strike back,Sony,2017,fantasy,880000,245700000.0,246580000.0,5.4,2340,,,
Alien: Covenant,alien: covenant,Fox,2017,horror,74300000,166600000.0,240900000.0,6.4,226920,5.0,238521247.0,horror
Alien: Covenant,alien: covenant,Fox,2017,sci-fi,74300000,166600000.0,240900000.0,6.4,226920,5.0,238521247.0,horror
Alien: Covenant,alien: covenant,Fox,2017,thriller,74300000,166600000.0,240900000.0,6.4,226920,5.0,238521247.0,horror
Baby Driver,baby driver,TriS,2017,action,107800000,119100000.0,226900000.0,7.6,363977,6.0,228104185.0,action
Baby Driver,baby driver,TriS,2017,crime,107800000,119100000.0,226900000.0,7.6,363977,6.0,228104185.0,action
Baby Driver,baby driver,TriS,2017,drama,107800000,119100000.0,226900000.0,7.6,363977,6.0,228104185.0,action
Valerian and the City of a Thousand Planets,valerian and the city of a thousand planets,STX,2017,action,41200000,184700000.0,225900000.0,6.5,139792,7.0,215098356.0,action
Valerian and the City of a Thousand Planets,valerian and the city of a thousand planets,STX,2017,adventure,41200000,184700000.0,225900000.0,6.5,139792,7.0,215098356.0,action
Valerian and the City of a Thousand Planets,valerian and the city of a thousand planets,STX,2017,fantasy,41200000,184700000.0,225900000.0,6.5,139792,7.0,215098356.0,action
Geostorm,geostorm,WB,2017,action,33700000,187900000.0,221600000.0,5.3,78287,10.0,220796009.0,action
Geostorm,geostorm,WB,2017,sci-fi,33700000,187900000.0,221600000.0,5.3,78287,10.0,220796009.0,action
Geostorm,geostorm,WB,2017,thriller,33700000,187900000.0,221600000.0,5.3,78287,10.0,220796009.0,action
The Emoji Movie,the emoji movie,Sony,2017,adventure,86100000,131699999.0,217799999.0,3.2,47294,7.0,216562312.0,adventure
The Emoji Movie,the emoji movie,Sony,2017,animation,86100000,131699999.0,217799999.0,3.2,47294,7.0,216562312.0,adventure
The Emoji Movie,the emoji movie,Sony,2017,comedy,86100000,131699999.0,217799999.0,3.2,47294,7.0,216562312.0,adventure
A Dog's Purpose,a dog's purpose,Uni.,2017,adventure,64500000,140500000.0,205000000.0,7.1,53805,,,
A Dog's Purpose,a dog's purpose,Uni.,2017,comedy,64500000,140500000.0,205000000.0,7.1,53805,,,
A Dog's Purpose,a dog's purpose,Uni.,2017,drama,64500000,140500000.0,205000000.0,7.1,53805,,,
Smurfs: The Lost Village,smurfs: the lost village,Sony,2017,adventure,45000000,152200000.0,197200000.0,6.0,15612,4.0,197578586.0,adventure
Smurfs: The Lost Village,smurfs: the lost village,Sony,2017,animation,45000000,152200000.0,197200000.0,6.0,15612,4.0,197578586.0,adventure
Smurfs: The Lost Village,smurfs: the lost village,Sony,2017,comedy,45000000,152200000.0,197200000.0,6.0,15612,4.0,197578586.0,adventure
The Shape of Water,the shape of water,FoxS,2017,adventure,63900000,131400000.0,195300000.0,7.3,308112,12.0,195790794.0,adventure
The Shape of Water,the shape of water,FoxS,2017,drama,63900000,131400000.0,195300000.0,7.3,308112,12.0,195790794.0,adventure
The Shape of Water,the shape of water,FoxS,2017,fantasy,63900000,131400000.0,195300000.0,7.3,308112,12.0,195790794.0,adventure
Pitch Perfect 3,pitch perfect 3,Uni.,2017,comedy,104900000,80500000.0,185400000.0,5.8,45127,12.0,185736412.0,comedy
Pitch Perfect 3,pitch perfect 3,Uni.,2017,music,104900000,80500000.0,185400000.0,5.8,45127,12.0,185736412.0,comedy
The Post,the post,Fox,2017,biography,81900000,97900000.0,179800000.0,7.2,108017,12.0,179748880.0,biography
The Post,the post,Fox,2017,drama,81900000,97900000.0,179800000.0,7.2,108017,12.0,179748880.0,biography
The Post,the post,Fox,2017,history,81900000,97900000.0,179800000.0,7.2,108017,12.0,179748880.0,biography
Baywatch,baywatch,Par.,2017,action,58100000,119800000.0,177900000.0,5.6,137528,5.0,175863783.0,action
Baywatch,baywatch,Par.,2017,comedy,58100000,119800000.0,177900000.0,5.6,137528,5.0,175863783.0,action
Baywatch,baywatch,Par.,2017,crime,58100000,119800000.0,177900000.0,5.6,137528,5.0,175863783.0,action
The Hitman's Bodyguard,the hitman's bodyguard,LG/S,2017,action,75500000,101100000.0,176600000.0,6.9,161764,,,
The Hitman's Bodyguard,the hitman's bodyguard,LG/S,2017,comedy,75500000,101100000.0,176600000.0,6.9,161764,,,
The Hitman's Bodyguard,the hitman's bodyguard,LG/S,2017,thriller,75500000,101100000.0,176600000.0,6.9,161764,,,
"Three Billboards Outside Ebbing, Missouri","three billboards outside ebbing, missouri",FoxS,2017,crime,54500000,104700000.0,159200000.0,8.2,344047,11.0,160191915.0,crime
"Three Billboards Outside Ebbing, Missouri","three billboards outside ebbing, missouri",FoxS,2017,drama,54500000,104700000.0,159200000.0,8.2,344047,11.0,160191915.0,crime
Duckweed,duckweed,CL,2017,comedy,472000,150600000.0,151072000.0,6.5,1010,,,
Duckweed,duckweed,CL,2017,drama,472000,150600000.0,151072000.0,6.5,1010,,,
Duckweed,duckweed,CL,2017,fantasy,472000,150600000.0,151072000.0,6.5,1010,,,
Darkest Hour,darkest hour,Focus,2017,biography,56500000,94400000.0,150900000.0,7.4,136546,11.0,150807172.0,biography
Darkest Hour,darkest hour,Focus,2017,drama,56500000,94400000.0,150900000.0,7.4,136546,11.0,150807172.0,biography
Darkest Hour,darkest hour,Focus,2017,history,56500000,94400000.0,150900000.0,7.4,136546,11.0,150807172.0,biography
King Arthur: Legend of the Sword,king arthur: legend of the sword,WB,2017,action,39200000,109500000.0,148700000.0,6.8,169054,5.0,139630336.0,action
King Arthur: Legend of the Sword,king arthur: legend of the sword,WB,2017,adventure,39200000,109500000.0,148700000.0,6.8,169054,5.0,139630336.0,action
King Arthur: Legend of the Sword,king arthur: legend of the sword,WB,2017,drama,39200000,109500000.0,148700000.0,6.8,169054,5.0,139630336.0,action
The Foreigner,the foreigner,STX,2017,action,34400000,111000000.0,145400000.0,7.0,81288,10.0,140783360.0,action
The Foreigner,the foreigner,STX,2017,thriller,34400000,111000000.0,145400000.0,7.0,81288,10.0,140783360.0,action
Girls Trip,girls trip,Uni.,2017,comedy,115200000,25400000.0,140600000.0,6.2,29321,7.0,140886353.0,comedy
Girls Trip,girls trip,Uni.,2017,drama,115200000,25400000.0,140600000.0,6.2,29321,7.0,140886353.0,comedy
American Made,american made,Uni.,2017,action,51300000,83500000.0,134800000.0,7.2,131043,9.0,135569212.0,action
American Made,american made,Uni.,2017,biography,51300000,83500000.0,134800000.0,7.2,131043,9.0,135569212.0,action
American Made,american made,Uni.,2017,comedy,51300000,83500000.0,134800000.0,7.2,131043,9.0,135569212.0,action
A Bad Moms Christmas,a bad moms christmas,STX,2017,adventure,72100000,58400000.0,130500000.0,5.5,33056,11.0,127710550.0,adventure
A Bad Moms Christmas,a bad moms christmas,STX,2017,comedy,72100000,58400000.0,130500000.0,5.5,33056,11.0,127710550.0,adventure
Captain Underpants: The First Epic Movie,captain underpants: the first epic movie,Fox,2017,action,73900000,51600000.0,125500000.0,6.2,21903,6.0,126577874.0,action
Captain Underpants: The First Epic Movie,captain underpants: the first epic movie,Fox,2017,animation,73900000,51600000.0,125500000.0,6.2,21903,6.0,126577874.0,action
Captain Underpants: The First Epic Movie,captain underpants: the first epic movie,Fox,2017,comedy,73900000,51600000.0,125500000.0,6.2,21903,6.0,126577874.0,action
Happy Death Day,happy death day,Uni.,2017,horror,55700000,69800000.0,125500000.0,6.5,87132,10.0,125010260.0,horror
Happy Death Day,happy death day,Uni.,2017,mystery,55700000,69800000.0,125500000.0,6.5,87132,10.0,125010260.0,horror
Happy Death Day,happy death day,Uni.,2017,thriller,55700000,69800000.0,125500000.0,6.5,87132,10.0,125010260.0,horror
The LEGO Ninjago Movie,the lego ninjago movie,WB,2017,action,59300000,63800000.0,123100000.0,6.0,18926,9.0,122737201.0,action
The LEGO Ninjago Movie,the lego ninjago movie,WB,2017,adventure,59300000,63800000.0,123100000.0,6.0,18926,9.0,122737201.0,action
The LEGO Ninjago Movie,the lego ninjago movie,WB,2017,animation,59300000,63800000.0,123100000.0,6.0,18926,9.0,122737201.0,action
The Dark Tower,the dark tower,Sony,2017,action,50700000,62500000.0,113200000.0,5.7,107518,8.0,113461527.0,action
The Dark Tower,the dark tower,Sony,2017,adventure,50700000,62500000.0,113200000.0,5.7,107518,8.0,113461527.0,action
The Dark Tower,the dark tower,Sony,2017,fantasy,50700000,62500000.0,113200000.0,5.7,107518,8.0,113461527.0,action
Buddies in India,buddies in india,CL,2017,action,293000,109300000.0,109593000.0,3.7,221,,,
Buddies in India,buddies in india,CL,2017,comedy,293000,109300000.0,109593000.0,3.7,221,,,
Leap!,leap!,Wein.,2017,adventure,21900000,81400000.0,103300000.0,6.8,16582,,,
Leap!,leap!,Wein.,2017,animation,21900000,81400000.0,103300000.0,6.8,16582,,,
Leap!,leap!,Wein.,2017,comedy,21900000,81400000.0,103300000.0,6.8,16582,,,
Jigsaw,jigsaw,LGF,2017,crime,38100000,64900000.0,103000000.0,5.8,57184,10.0,102445196.0,crime
Jigsaw,jigsaw,LGF,2017,horror,38100000,64900000.0,103000000.0,5.8,57184,10.0,102445196.0,crime
Jigsaw,jigsaw,LGF,2017,mystery,38100000,64900000.0,103000000.0,5.8,57184,10.0,102445196.0,crime
Railroad Tigers,railroad tigers,WGUSA,2017,action,218000,102000000.0,102218000.0,5.9,3208,,,
Railroad Tigers,railroad tigers,WGUSA,2017,comedy,218000,102000000.0,102218000.0,5.9,3208,,,
Railroad Tigers,railroad tigers,WGUSA,2017,war,218000,102000000.0,102218000.0,5.9,3208,,,
Atomic Blonde,atomic blonde,Focus,2017,action,51700000,48300000.0,100000000.0,6.7,150407,7.0,98345423.0,action
Atomic Blonde,atomic blonde,Focus,2017,mystery,51700000,48300000.0,100000000.0,6.7,150407,7.0,98345423.0,action
Atomic Blonde,atomic blonde,Focus,2017,thriller,51700000,48300000.0,100000000.0,6.7,150407,7.0,98345423.0,action
The Shack,the shack,LG/S,2017,drama,57400000,39600000.0,97000000.0,6.3,26065,,,
The Shack,the shack,LG/S,2017,fantasy,57400000,39600000.0,97000000.0,6.3,26065,,,
Tiger Zinda Hai,tiger zinda hai,Yash,2017,action,5600000,81800000.0,87400000.0,6.1,18928,,,
Tiger Zinda Hai,tiger zinda hai,Yash,2017,adventure,5600000,81800000.0,87400000.0,6.1,18928,,,
Tiger Zinda Hai,tiger zinda hai,Yash,2017,thriller,5600000,81800000.0,87400000.0,6.1,18928,,,
Rings,rings,Par.,2017,drama,27800000,55300000.0,83100000.0,4.5,34151,2.0,82917283.0,drama
Rings,rings,Par.,2017,horror,27800000,55300000.0,83100000.0,4.5,34151,2.0,82917283.0,drama
Rings,rings,Par.,2017,mystery,27800000,55300000.0,83100000.0,4.5,34151,2.0,82917283.0,drama
A Taxi Driver,a taxi driver,WGUSA,2017,action,1500000,80100000.0,81600000.0,7.8,9301,,,
A Taxi Driver,a taxi driver,WGUSA,2017,drama,1500000,80100000.0,81600000.0,7.8,9301,,,
A Taxi Driver,a taxi driver,WGUSA,2017,history,1500000,80100000.0,81600000.0,7.8,9301,,,
Underworld: Blood Wars,underworld: blood wars,SGem,2017,action,30400000,50700000.0,81100000.0,5.8,62942,,,
Underworld: Blood Wars,underworld: blood wars,SGem,2017,adventure,30400000,50700000.0,81100000.0,5.8,62942,,,
Underworld: Blood Wars,underworld: blood wars,SGem,2017,fantasy,30400000,50700000.0,81100000.0,5.8,62942,,,
Lady Bird,lady bird,A24,2017,comedy,49000000,30000000.0,79000000.0,7.4,177677,11.0,78610769.0,comedy
Lady Bird,lady bird,A24,2017,drama,49000000,30000000.0,79000000.0,7.4,177677,11.0,78610769.0,comedy
American Assassin,american assassin,LGF,2017,action,36200000,31000000.0,67200000.0,6.2,57793,9.0,68310140.0,action
American Assassin,american assassin,LGF,2017,thriller,36200000,31000000.0,67200000.0,6.2,57793,9.0,68310140.0,action
One Piece Film: Gold,one piece film: gold,FUN,2017,action,424000,65800000.0,66224000.0,7.3,2931,,,
One Piece Film: Gold,one piece film: gold,FUN,2017,adventure,424000,65800000.0,66224000.0,7.3,2931,,,
One Piece Film: Gold,one piece film: gold,FUN,2017,animation,424000,65800000.0,66224000.0,7.3,2931,,,
The Nut Job 2: Nutty by Nature,the nut job 2: nutty by nature,ORF,2017,adventure,28400000,36800000.0,65200000.0,5.5,4820,8.0,57438389.0,adventure
The Nut Job 2: Nutty by Nature,the nut job 2: nutty by nature,ORF,2017,animation,28400000,36800000.0,65200000.0,5.5,4820,8.0,57438389.0,adventure
The Nut Job 2: Nutty by Nature,the nut job 2: nutty by nature,ORF,2017,comedy,28400000,36800000.0,65200000.0,5.5,4820,8.0,57438389.0,adventure
Monster Trucks,monster trucks,Par.,2017,action,33400000,31100000.0,64500000.0,5.7,13525,,,
Monster Trucks,monster trucks,Par.,2017,adventure,33400000,31100000.0,64500000.0,5.7,13525,,,
Monster Trucks,monster trucks,Par.,2017,comedy,33400000,31100000.0,64500000.0,5.7,13525,,,
The Mountain Between Us,the mountain between us,Fox,2017,action,30300000,32500000.0,62800000.0,6.4,57033,,,
The Mountain Between Us,the mountain between us,Fox,2017,adventure,30300000,32500000.0,62800000.0,6.4,57033,,,
The Mountain Between Us,the mountain between us,Fox,2017,drama,30300000,32500000.0,62800000.0,6.4,57033,,,
The Star,the star,Sony,2017,adventure,40900000,22000000.0,62900000.0,6.1,5159,11.0,62758010.0,adventure
The Star,the star,Sony,2017,animation,40900000,22000000.0,62900000.0,6.1,5159,11.0,62758010.0,adventure
The Star,the star,Sony,2017,comedy,40900000,22000000.0,62900000.0,6.1,5159,11.0,62758010.0,adventure
How to be a Latin Lover,how to be a latin lover,PNT,2017,comedy,32100000,29700000.0,61800000.0,5.9,11747,4.0,62556228.0,comedy
How to be a Latin Lover,how to be a latin lover,PNT,2017,drama,32100000,29700000.0,61800000.0,5.9,11747,4.0,62556228.0,comedy
"Everything, Everything","everything, everything",WB,2017,drama,34100000,27500000.0,61600000.0,6.4,26811,5.0,61603136.0,drama
"Everything, Everything","everything, everything",WB,2017,romance,34100000,27500000.0,61600000.0,6.4,26811,5.0,61603136.0,drama
Snatched,snatched,Fox,2017,comedy,45900000,15000000.0,60900000.0,5.5,61,,,
My Little Pony: The Movie,my little pony: the movie,LGF,2017,adventure,21900000,38400000.0,60300000.0,6.1,5133,,,
My Little Pony: The Movie,my little pony: the movie,LGF,2017,animation,21900000,38400000.0,60300000.0,6.1,5133,,,
My Little Pony: The Movie,my little pony: the movie,LGF,2017,comedy,21900000,38400000.0,60300000.0,6.1,5133,,,
Molly's Game,molly's game,STX,2017,biography,28800000,30500000.0,59300000.0,7.5,104786,,,
Molly's Game,molly's game,STX,2017,crime,28800000,30500000.0,59300000.0,7.5,104786,,,
Molly's Game,molly's game,STX,2017,drama,28800000,30500000.0,59300000.0,7.5,104786,,,
All the Money in the World,all the money in the world,TriS,2017,biography,25100000,31900000.0,57000000.0,6.8,60303,,,
All the Money in the World,all the money in the world,TriS,2017,crime,25100000,31900000.0,57000000.0,6.8,60303,,,
All the Money in the World,all the money in the world,TriS,2017,drama,25100000,31900000.0,57000000.0,6.8,60303,,,
The Big Sick,the big sick,LGF,2017,comedy,42900000,13500000.0,56400000.0,7.6,104008,6.0,53972860.0,comedy
The Big Sick,the big sick,LGF,2017,drama,42900000,13500000.0,56400000.0,7.6,104008,6.0,53972860.0,comedy
The Big Sick,the big sick,LGF,2017,romance,42900000,13500000.0,56400000.0,7.6,104008,6.0,53972860.0,comedy
Confidential Assignment,confidential assignment,CJ,2017,action,476000,55500000.0,55976000.0,6.5,1828,,,
Downsizing,downsizing,Par.,2017,drama,24400000,30600000.0,55000000.0,5.7,74815,12.0,54462971.0,drama
Downsizing,downsizing,Par.,2017,sci-fi,24400000,30600000.0,55000000.0,5.7,74815,12.0,54462971.0,drama
"I, Tonya","i, tonya",Neon,2017,biography,30000000,23900000.0,53900000.0,7.5,141668,12.0,53797409.0,biography
"I, Tonya","i, tonya",Neon,2017,comedy,30000000,23900000.0,53900000.0,7.5,141668,12.0,53797409.0,biography
"I, Tonya","i, tonya",Neon,2017,drama,30000000,23900000.0,53900000.0,7.5,141668,12.0,53797409.0,biography
Logan Lucky,logan lucky,BST,2017,comedy,27800000,20700000.0,48500000.0,7.0,105966,8.0,44264271.0,comedy
Logan Lucky,logan lucky,BST,2017,crime,27800000,20700000.0,48500000.0,7.0,105966,8.0,44264271.0,comedy
Logan Lucky,logan lucky,BST,2017,drama,27800000,20700000.0,48500000.0,7.0,105966,8.0,44264271.0,comedy
Phantom Thread,phantom thread,Focus,2017,drama,21200000,26600000.0,47800000.0,7.5,86061,,,
Phantom Thread,phantom thread,Focus,2017,romance,21200000,26600000.0,47800000.0,7.5,86061,,,
Rough Night,rough night,Sony,2017,comedy,22100000,25200000.0,47300000.0,5.2,39447,6.0,46844357.0,comedy
Rough Night,rough night,Sony,2017,crime,22100000,25200000.0,47300000.0,5.2,39447,6.0,46844357.0,comedy
Rough Night,rough night,Sony,2017,thriller,22100000,25200000.0,47300000.0,5.2,39447,6.0,46844357.0,comedy
The Battleship Island,the battleship island,CJ,2017,action,1100000,45000000.0,46100000.0,7.1,4542,,,
The Battleship Island,the battleship island,CJ,2017,drama,1100000,45000000.0,46100000.0,7.1,4542,,,
The Battleship Island,the battleship island,CJ,2017,history,1100000,45000000.0,46100000.0,7.1,4542,,,
All Eyez on Me,all eyez on me,LG/S,2017,biography,44900000,0.0,44900000.0,5.8,18541,6.0,54876855.0,biography
All Eyez on Me,all eyez on me,LG/S,2017,drama,44900000,0.0,44900000.0,5.8,18541,6.0,54876855.0,biography
All Eyez on Me,all eyez on me,LG/S,2017,music,44900000,0.0,44900000.0,5.8,18541,6.0,54876855.0,biography
mother!,mother!,Par.,2017,drama,17800000,26700000.0,44500000.0,6.6,156813,9.0,42531076.0,drama
mother!,mother!,Par.,2017,horror,17800000,26700000.0,44500000.0,6.6,156813,9.0,42531076.0,drama
mother!,mother!,Par.,2017,mystery,17800000,26700000.0,44500000.0,6.6,156813,9.0,42531076.0,drama
47 Meters Down,47 meters down,ENTMP,2017,adventure,44300000,0.0,44300000.0,5.6,39060,,,
47 Meters Down,47 meters down,ENTMP,2017,drama,44300000,0.0,44300000.0,5.6,39060,,,
47 Meters Down,47 meters down,ENTMP,2017,horror,44300000,0.0,44300000.0,5.6,39060,,,
The Snowman,the snowman,Uni.,2017,crime,6700000,36400000.0,43100000.0,5.1,47890,10.0,43226146.0,crime
The Snowman,the snowman,Uni.,2017,drama,6700000,36400000.0,43100000.0,5.1,47890,10.0,43226146.0,crime
The Snowman,the snowman,Uni.,2017,mystery,6700000,36400000.0,43100000.0,5.1,47890,10.0,43226146.0,crime
Gifted,gifted,FoxS,2017,crime,24800000,18200000.0,43000000.0,5.6,107,,,
Gifted,gifted,FoxS,2017,drama,24800000,18200000.0,43000000.0,5.6,107,,,
Gifted,gifted,FoxS,2017,thriller,24800000,18200000.0,43000000.0,5.6,107,,,
Loving Vincent,loving vincent,Good Deed,2017,animation,6700000,35500000.0,42200000.0,7.8,39737,,,
Loving Vincent,loving vincent,Good Deed,2017,biography,6700000,35500000.0,42200000.0,7.8,39737,,,
Loving Vincent,loving vincent,Good Deed,2017,crime,6700000,35500000.0,42200000.0,7.8,39737,,,
Call Me by Your Name,call me by your name,SPC,2017,drama,18100000,23800000.0,41900000.0,7.9,153936,,,
Call Me by Your Name,call me by your name,SPC,2017,romance,18100000,23800000.0,41900000.0,7.9,153936,,,
Fist Fight,fist fight,WB (NL),2017,comedy,32200000,8900000.0,41100000.0,5.6,35136,2.0,40286416.0,comedy
